inputs=32 keys=64 outputs=1 gates=128
iteration: 1; vars: 928; clauses: 820; decisions: 158
iteration: 89; vars: 23280; clauses: 732; decisions: 12387
iteration: 90; vars: 23534; clauses: 1322; decisions: 12522
iteration: 91; vars: 23788; clauses: 758; decisions: 12656
iteration: 92; vars: 24042; clauses: 1348; decisions: 12789
iteration: 93; vars: 24296; clauses: 722; decisions: 12924
iteration: 94; vars: 24550; clauses: 1312; decisions: 13058
iteration: 95; vars: 24804; clauses: 785; decisions: 13192
iteration: 96; vars: 25058; clauses: 1375; decisions: 13325
iteration: 97; vars: 25312; clauses: 835; decisions: 13460
iteration: 98; vars: 25566; clauses: 1425; decisions: 13594
iteration: 99; vars: 25820; clauses: 836; decisions: 13728
iteration: 100; vars: 26074; clauses: 1426; decisions: 13862
iteration: 101; vars: 26328; clauses: 845; decisions: 13997
iteration: 102; vars: 26582; clauses: 1435; decisions: 14131
iteration: 103; vars: 26836; clauses: 836; decisions: 14265
iteration: 104; vars: 27090; clauses: 1426; decisions: 14398
iteration: 105; vars: 27344; clauses: 862; decisions: 14533
iteration: 106; vars: 27598; clauses: 1452; decisions: 14667
iteration: 107; vars: 27852; clauses: 888; decisions: 14801
iteration: 108; vars: 28106; clauses: 1478; decisions: 14934
iteration: 109; vars: 28360; clauses: 868; decisions: 15068
iteration: 110; vars: 28614; clauses: 1458; decisions: 15202
iteration: 111; vars: 28868; clauses: 816; decisions: 15333
iteration: 112; vars: 29122; clauses: 1406; decisions: 15463
iteration: 113; vars: 29376; clauses: 765; decisions: 15597
iteration: 114; vars: 29630; clauses: 539; decisions: 15718
iteration: 115; vars: 29884; clauses: 602; decisions: 15828
iteration: 116; vars: 30138; clauses: 531; decisions: 15931
iteration: 117; vars: 30392; clauses: 531; decisions: 16036
iteration: 118; vars: 30646; clauses: 533; decisions: 16138
iteration: 119; vars: 30900; clauses: 531; decisions: 16244
iteration: 120; vars: 31154; clauses: 535; decisions: 16346
iteration: 121; vars: 31408; clauses: 569; decisions: 16466
iteration: 122; vars: 31662; clauses: 580; decisions: 16587
iteration: 123; vars: 31916; clauses: 579; decisions: 16710
iteration: 124; vars: 32170; clauses: 576; decisions: 16817
iteration: 125; vars: 32424; clauses: 576; decisions: 16927
iteration: 126; vars: 32678; clauses: 577; decisions: 17034
iteration: 127; vars: 32932; clauses: 642; decisions: 17146
iteration: 128; vars: 33186; clauses: 613; decisions: 17263
iteration: 129; vars: 33440; clauses: 614; decisions: 17393
iteration: 130; vars: 33694; clauses: 618; decisions: 17503
iteration: 131; vars: 33948; clauses: 622; decisions: 17604
iteration: 132; vars: 34202; clauses: 623; decisions: 17704
iteration: 133; vars: 34456; clauses: 627; decisions: 17814
iteration: 134; vars: 34710; clauses: 630; decisions: 17922
iteration: 135; vars: 34964; clauses: 631; decisions: 18021
iteration: 136; vars: 35218; clauses: 662; decisions: 18119
iteration: 137; vars: 35472; clauses: 658; decisions: 18229
iteration: 138; vars: 35726; clauses: 628; decisions: 18337
iteration: 139; vars: 35980; clauses: 629; decisions: 18437
iteration: 140; vars: 36234; clauses: 630; decisions: 18535
iteration: 141; vars: 36488; clauses: 626; decisions: 18644
iteration: 142; vars: 36742; clauses: 663; decisions: 18752
iteration: 143; vars: 36996; clauses: 665; decisions: 18851
iteration: 144; vars: 37250; clauses: 663; decisions: 18949
iteration: 145; vars: 37504; clauses: 719; decisions: 19059
iteration: 146; vars: 37758; clauses: 723; decisions: 19167
iteration: 147; vars: 38012; clauses: 727; decisions: 19266
iteration: 148; vars: 38266; clauses: 762; decisions: 19368
iteration: 149; vars: 38520; clauses: 763; decisions: 19480
iteration: 150; vars: 38774; clauses: 770; decisions: 19590
iteration: 151; vars: 39028; clauses: 770; decisions: 19691
iteration: 152; vars: 39282; clauses: 771; decisions: 19791
iteration: 153; vars: 39536; clauses: 769; decisions: 19902
iteration: 154; vars: 39790; clauses: 805; decisions: 20012
iteration: 155; vars: 40044; clauses: 811; decisions: 20112
iteration: 156; vars: 40298; clauses: 812; decisions: 20212
iteration: 157; vars: 40552; clauses: 843; decisions: 20340
iteration: 158; vars: 40806; clauses: 785; decisions: 20442
iteration: 159; vars: 41060; clauses: 779; decisions: 20553
iteration: 160; vars: 41314; clauses: 812; decisions: 20653
iteration: 161; vars: 41568; clauses: 816; decisions: 20764
iteration: 162; vars: 41822; clauses: 820; decisions: 20873
iteration: 163; vars: 42076; clauses: 852; decisions: 20974
iteration: 164; vars: 42330; clauses: 848; decisions: 21073
iteration: 165; vars: 42584; clauses: 840; decisions: 21190
iteration: 166; vars: 42838; clauses: 840; decisions: 21292
iteration: 167; vars: 43092; clauses: 840; decisions: 21402
iteration: 168; vars: 43346; clauses: 840; decisions: 21502
iteration: 169; vars: 43600; clauses: 894; decisions: 21614
iteration: 170; vars: 43854; clauses: 899; decisions: 21723
iteration: 171; vars: 44108; clauses: 900; decisions: 21822
iteration: 172; vars: 44362; clauses: 963; decisions: 21931
iteration: 173; vars: 44616; clauses: 930; decisions: 22041
iteration: 174; vars: 44870; clauses: 934; decisions: 22149
iteration: 175; vars: 45124; clauses: 1002; decisions: 22260
iteration: 176; vars: 45378; clauses: 971; decisions: 22358
iteration: 177; vars: 45632; clauses: 968; decisions: 22468
iteration: 178; vars: 45886; clauses: 1005; decisions: 22575
iteration: 179; vars: 46140; clauses: 1006; decisions: 22673
iteration: 180; vars: 46394; clauses: 1003; decisions: 22770
iteration: 181; vars: 46648; clauses: 1052; decisions: 22880
iteration: 182; vars: 46902; clauses: 1053; decisions: 22988
iteration: 183; vars: 47156; clauses: 1060; decisions: 23087
iteration: 184; vars: 47410; clauses: 1060; decisions: 23185
iteration: 185; vars: 47664; clauses: 1058; decisions: 23294
iteration: 186; vars: 47918; clauses: 1062; decisions: 23401
iteration: 187; vars: 48172; clauses: 1098; decisions: 23500
iteration: 188; vars: 48426; clauses: 1099; decisions: 23597
iteration: 189; vars: 48680; clauses: 1099; decisions: 23706
iteration: 190; vars: 48934; clauses: 1133; decisions: 23813
iteration: 191; vars: 49188; clauses: 1137; decisions: 23911
iteration: 192; vars: 49442; clauses: 1137; decisions: 24008
iteration: 193; vars: 49696; clauses: 1133; decisions: 24115
iteration: 194; vars: 49950; clauses: 1135; decisions: 24221
iteration: 195; vars: 50204; clauses: 1134; decisions: 24318
iteration: 196; vars: 50458; clauses: 1160; decisions: 24420
iteration: 197; vars: 50712; clauses: 1127; decisions: 24527
iteration: 198; vars: 50966; clauses: 1128; decisions: 24631
iteration: 199; vars: 51220; clauses: 1194; decisions: 24743
iteration: 200; vars: 51474; clauses: 1744; decisions: 24855
iteration: 201; vars: 51728; clauses: 1165; decisions: 24961
iteration: 202; vars: 51982; clauses: 1167; decisions: 25065
iteration: 203; vars: 52236; clauses: 1201; decisions: 25173
iteration: 204; vars: 52490; clauses: 1751; decisions: 25291
iteration: 205; vars: 52744; clauses: 518; decisions: 25397
iteration: 206; vars: 52998; clauses: 1048; decisions: 25506
iteration: 207; vars: 53252; clauses: 472; decisions: 25606
iteration: 208; vars: 53506; clauses: 480; decisions: 25702
iteration: 209; vars: 53760; clauses: 486; decisions: 25798
iteration: 210; vars: 54014; clauses: 492; decisions: 25892
iteration: 211; vars: 54268; clauses: 552; decisions: 25984
iteration: 212; vars: 54522; clauses: 554; decisions: 26083
iteration: 213; vars: 54776; clauses: 527; decisions: 26183
iteration: 214; vars: 55030; clauses: 587; decisions: 26278
iteration: 215; vars: 55284; clauses: 587; decisions: 26370
iteration: 216; vars: 55538; clauses: 589; decisions: 26460
iteration: 217; vars: 55792; clauses: 589; decisions: 26560
iteration: 218; vars: 56046; clauses: 595; decisions: 26650
iteration: 219; vars: 56300; clauses: 593; decisions: 26749
iteration: 220; vars: 56554; clauses: 626; decisions: 26838
iteration: 221; vars: 56808; clauses: 596; decisions: 26938
iteration: 222; vars: 57062; clauses: 597; decisions: 27027
iteration: 223; vars: 57316; clauses: 595; decisions: 27125
iteration: 224; vars: 57570; clauses: 596; decisions: 27213
iteration: 225; vars: 57824; clauses: 594; decisions: 27312
iteration: 226; vars: 58078; clauses: 601; decisions: 27400
iteration: 227; vars: 58332; clauses: 600; decisions: 27497
iteration: 228; vars: 58586; clauses: 596; decisions: 27583
iteration: 229; vars: 58840; clauses: 649; decisions: 27681
iteration: 230; vars: 59094; clauses: 600; decisions: 27768
iteration: 231; vars: 59348; clauses: 598; decisions: 27872
iteration: 232; vars: 59602; clauses: 1116; decisions: 27964
iteration: 233; vars: 59856; clauses: 480; decisions: 28050
iteration: 234; vars: 60110; clauses: 432; decisions: 28135
iteration: 235; vars: 60364; clauses: 436; decisions: 28218
iteration: 236; vars: 60618; clauses: 436; decisions: 28298
iteration: 237; vars: 60872; clauses: 440; decisions: 28378
iteration: 238; vars: 61126; clauses: 442; decisions: 28459
iteration: 239; vars: 61380; clauses: 467; decisions: 28541
iteration: 240; vars: 61634; clauses: 446; decisions: 28622
iteration: 241; vars: 61888; clauses: 448; decisions: 28698
iteration: 242; vars: 62142; clauses: 496; decisions: 28784
iteration: 243; vars: 62396; clauses: 476; decisions: 28865
iteration: 244; vars: 62650; clauses: 465; decisions: 28948
iteration: 245; vars: 62904; clauses: 489; decisions: 29027
iteration: 246; vars: 63158; clauses: 467; decisions: 29104
iteration: 247; vars: 63412; clauses: 469; decisions: 29183
iteration: 248; vars: 63666; clauses: 469; decisions: 29264
iteration: 249; vars: 63920; clauses: 471; decisions: 29347
iteration: 250; vars: 64174; clauses: 469; decisions: 29429
iteration: 251; vars: 64428; clauses: 497; decisions: 29510
iteration: 252; vars: 64682; clauses: 501; decisions: 29591
iteration: 253; vars: 64936; clauses: 504; decisions: 29671
iteration: 254; vars: 65190; clauses: 498; decisions: 29753
iteration: 255; vars: 65444; clauses: 500; decisions: 29832
iteration: 256; vars: 65698; clauses: 498; decisions: 29913
iteration: 257; vars: 65952; clauses: 525; decisions: 29993
iteration: 258; vars: 66206; clauses: 529; decisions: 30073
iteration: 259; vars: 66460; clauses: 531; decisions: 30152
iteration: 260; vars: 66714; clauses: 525; decisions: 30239
iteration: 261; vars: 66968; clauses: 1010; decisions: 30312
iteration: 262; vars: 67222; clauses: 391; decisions: 30385
iteration: 263; vars: 67476; clauses: 849; decisions: 30454
iteration: 264; vars: 67730; clauses: 373; decisions: 30521
iteration: 265; vars: 67984; clauses: 389; decisions: 30540
finished solver loop. fail_count = 0
key=0000000000000000000100000000010101011001000101001100110101000010
iteration=265; backbones_count=0; cube_count=168872; cpu_time=3.2665; maxrss=7.17969
