inputs=32 keys=64 outputs=1 gates=128
iteration: 1; vars: 928; clauses: 828; decisions: 156
iteration: 142; vars: 36742; clauses: 522; decisions: 18438
iteration: 143; vars: 36996; clauses: 1040; decisions: 18541
iteration: 144; vars: 37250; clauses: 514; decisions: 18644
iteration: 145; vars: 37504; clauses: 1032; decisions: 18747
iteration: 146; vars: 37758; clauses: 496; decisions: 18850
iteration: 147; vars: 38012; clauses: 1014; decisions: 18952
iteration: 148; vars: 38266; clauses: 478; decisions: 19054
iteration: 149; vars: 38520; clauses: 996; decisions: 19155
iteration: 150; vars: 38774; clauses: 475; decisions: 19257
iteration: 151; vars: 39028; clauses: 993; decisions: 19358
iteration: 152; vars: 39282; clauses: 477; decisions: 19459
iteration: 153; vars: 39536; clauses: 995; decisions: 19559
iteration: 154; vars: 39790; clauses: 477; decisions: 19660
iteration: 155; vars: 40044; clauses: 995; decisions: 19761
iteration: 156; vars: 40298; clauses: 479; decisions: 19861
iteration: 157; vars: 40552; clauses: 997; decisions: 19960
iteration: 158; vars: 40806; clauses: 467; decisions: 20062
iteration: 159; vars: 41060; clauses: 975; decisions: 20163
iteration: 160; vars: 41314; clauses: 469; decisions: 20264
iteration: 161; vars: 41568; clauses: 977; decisions: 20364
iteration: 162; vars: 41822; clauses: 469; decisions: 20465
iteration: 163; vars: 42076; clauses: 977; decisions: 20565
iteration: 164; vars: 42330; clauses: 471; decisions: 20665
iteration: 165; vars: 42584; clauses: 979; decisions: 20765
iteration: 166; vars: 42838; clauses: 437; decisions: 20867
iteration: 167; vars: 43092; clauses: 931; decisions: 20959
iteration: 168; vars: 43346; clauses: 449; decisions: 21058
iteration: 169; vars: 43600; clauses: 943; decisions: 21191
iteration: 170; vars: 43854; clauses: 428; decisions: 21308
iteration: 171; vars: 44108; clauses: 410; decisions: 21386
iteration: 172; vars: 44362; clauses: 395; decisions: 21461
iteration: 173; vars: 44616; clauses: 395; decisions: 21536
iteration: 174; vars: 44870; clauses: 865; decisions: 21538
finished solver loop. fail_count = 0
key=1110111001101111110111000111001000000000000000000000000000000001
iteration=174; backbones_count=0; cube_count=111128; cpu_time=1.2738; maxrss=4.98828
