inputs=80 keys=160 outputs=1 gates=320
iteration: 1; vars: 2320; clauses: 1715; decisions: 367
iteration: 295; vars: 189892; clauses: 2618; decisions: 88848
iteration: 296; vars: 190530; clauses: 2666; decisions: 89135
iteration: 297; vars: 191168; clauses: 2713; decisions: 89423
iteration: 298; vars: 191806; clauses: 2761; decisions: 89709
iteration: 299; vars: 192444; clauses: 2800; decisions: 90000
iteration: 300; vars: 193082; clauses: 2816; decisions: 90289
iteration: 301; vars: 193720; clauses: 2832; decisions: 90579
iteration: 302; vars: 194358; clauses: 2861; decisions: 90867
iteration: 303; vars: 194996; clauses: 2894; decisions: 91158
iteration: 304; vars: 195634; clauses: 2930; decisions: 91446
iteration: 305; vars: 196272; clauses: 2965; decisions: 91735
iteration: 306; vars: 196910; clauses: 2999; decisions: 92022
iteration: 307; vars: 197548; clauses: 3023; decisions: 92311
iteration: 308; vars: 198186; clauses: 3059; decisions: 92598
iteration: 309; vars: 198824; clauses: 3092; decisions: 92886
iteration: 310; vars: 199462; clauses: 3118; decisions: 93172
iteration: 311; vars: 200100; clauses: 3145; decisions: 93460
iteration: 312; vars: 200738; clauses: 3174; decisions: 93746
iteration: 313; vars: 201376; clauses: 3200; decisions: 94034
iteration: 314; vars: 202014; clauses: 3226; decisions: 94319
iteration: 315; vars: 202652; clauses: 3240; decisions: 94624
iteration: 316; vars: 203290; clauses: 3268; decisions: 94926
iteration: 317; vars: 203928; clauses: 3297; decisions: 95229
iteration: 318; vars: 204566; clauses: 3325; decisions: 95530
iteration: 319; vars: 205204; clauses: 3357; decisions: 95834
iteration: 320; vars: 205842; clauses: 3392; decisions: 96135
iteration: 321; vars: 206480; clauses: 3424; decisions: 96437
iteration: 322; vars: 207118; clauses: 3459; decisions: 96737
iteration: 323; vars: 207756; clauses: 3491; decisions: 97027
iteration: 324; vars: 208394; clauses: 3525; decisions: 97314
iteration: 325; vars: 209032; clauses: 3559; decisions: 97602
iteration: 326; vars: 209670; clauses: 3593; decisions: 97888
