inputs=80 keys=160 outputs=1 gates=320
iteration: 1; vars: 2320; clauses: 1699; decisions: 338
iteration: 108; vars: 70586; clauses: 1688; decisions: 35058
iteration: 109; vars: 71224; clauses: 3160; decisions: 35343
iteration: 110; vars: 71862; clauses: 1708; decisions: 35622
iteration: 111; vars: 72500; clauses: 3180; decisions: 35932
iteration: 112; vars: 73138; clauses: 1792; decisions: 36207
iteration: 113; vars: 73776; clauses: 3264; decisions: 36485
iteration: 114; vars: 74414; clauses: 1817; decisions: 36762
iteration: 115; vars: 75052; clauses: 3289; decisions: 37042
iteration: 116; vars: 75690; clauses: 1821; decisions: 37319
iteration: 117; vars: 76328; clauses: 3293; decisions: 37620
iteration: 118; vars: 76966; clauses: 1869; decisions: 37913
iteration: 119; vars: 77604; clauses: 3341; decisions: 38204
iteration: 120; vars: 78242; clauses: 1958; decisions: 38473
iteration: 121; vars: 78880; clauses: 3430; decisions: 38739
iteration: 122; vars: 79518; clauses: 2020; decisions: 39006
iteration: 123; vars: 80156; clauses: 3492; decisions: 39281
iteration: 124; vars: 80794; clauses: 2026; decisions: 39544
iteration: 125; vars: 81432; clauses: 3498; decisions: 39809
iteration: 126; vars: 82070; clauses: 2033; decisions: 40075
iteration: 127; vars: 82708; clauses: 3505; decisions: 40339
iteration: 128; vars: 83346; clauses: 2031; decisions: 40607
iteration: 129; vars: 83984; clauses: 3503; decisions: 40905
iteration: 130; vars: 84622; clauses: 2081; decisions: 41195
iteration: 131; vars: 85260; clauses: 3553; decisions: 41482
iteration: 132; vars: 85898; clauses: 2164; decisions: 41746
iteration: 133; vars: 86536; clauses: 3636; decisions: 42010
iteration: 134; vars: 87174; clauses: 2171; decisions: 42271
iteration: 135; vars: 87812; clauses: 3643; decisions: 42566
iteration: 136; vars: 88450; clauses: 2218; decisions: 42860
iteration: 137; vars: 89088; clauses: 3690; decisions: 43150
iteration: 138; vars: 89726; clauses: 2297; decisions: 43421
iteration: 139; vars: 90364; clauses: 3769; decisions: 43689
iteration: 140; vars: 91002; clauses: 2333; decisions: 43955
iteration: 141; vars: 91640; clauses: 3805; decisions: 44231
iteration: 142; vars: 92278; clauses: 2325; decisions: 44505
iteration: 143; vars: 92916; clauses: 3797; decisions: 44776
iteration: 144; vars: 93554; clauses: 2378; decisions: 45041
iteration: 145; vars: 94192; clauses: 3850; decisions: 45305
iteration: 146; vars: 94830; clauses: 2423; decisions: 45572
iteration: 147; vars: 95468; clauses: 3895; decisions: 45838
iteration: 148; vars: 96106; clauses: 2436; decisions: 46102
iteration: 149; vars: 96744; clauses: 3908; decisions: 46363
iteration: 150; vars: 97382; clauses: 2444; decisions: 46630
iteration: 151; vars: 98020; clauses: 3916; decisions: 46896
iteration: 152; vars: 98658; clauses: 2455; decisions: 47157
iteration: 153; vars: 99296; clauses: 3927; decisions: 47423
iteration: 154; vars: 99934; clauses: 2490; decisions: 47687
iteration: 155; vars: 100572; clauses: 3962; decisions: 47949
iteration: 156; vars: 101210; clauses: 2544; decisions: 48212
iteration: 157; vars: 101848; clauses: 4016; decisions: 48473
iteration: 158; vars: 102486; clauses: 2576; decisions: 48737
iteration: 159; vars: 103124; clauses: 4048; decisions: 49001
iteration: 160; vars: 103762; clauses: 2603; decisions: 49266
iteration: 161; vars: 104400; clauses: 4075; decisions: 49530
iteration: 162; vars: 105038; clauses: 2680; decisions: 49794
iteration: 163; vars: 105676; clauses: 4152; decisions: 50061
iteration: 164; vars: 106314; clauses: 2579; decisions: 50326
iteration: 165; vars: 106952; clauses: 4051; decisions: 50586
iteration: 166; vars: 107590; clauses: 2586; decisions: 50847
iteration: 167; vars: 108228; clauses: 4058; decisions: 51106
iteration: 168; vars: 108866; clauses: 2617; decisions: 51364
iteration: 169; vars: 109504; clauses: 4089; decisions: 51627
iteration: 170; vars: 110142; clauses: 2637; decisions: 51889
iteration: 171; vars: 110780; clauses: 4109; decisions: 52151
iteration: 172; vars: 111418; clauses: 2631; decisions: 52432
iteration: 173; vars: 112056; clauses: 4103; decisions: 52881
iteration: 174; vars: 112694; clauses: 2704; decisions: 53160
iteration: 175; vars: 113332; clauses: 4176; decisions: 53433
iteration: 176; vars: 113970; clauses: 2750; decisions: 53721
iteration: 177; vars: 114608; clauses: 4222; decisions: 54000
iteration: 178; vars: 115246; clauses: 2820; decisions: 54291
iteration: 179; vars: 115884; clauses: 4292; decisions: 54584
iteration: 180; vars: 116522; clauses: 2869; decisions: 54871
iteration: 181; vars: 117160; clauses: 4341; decisions: 55145
iteration: 182; vars: 117798; clauses: 2941; decisions: 55433
iteration: 183; vars: 118436; clauses: 4413; decisions: 55710
iteration: 184; vars: 119074; clauses: 2978; decisions: 55986
iteration: 185; vars: 119712; clauses: 4450; decisions: 56262
iteration: 186; vars: 120350; clauses: 3076; decisions: 56535
iteration: 187; vars: 120988; clauses: 4548; decisions: 56812
iteration: 188; vars: 121626; clauses: 3127; decisions: 57087
iteration: 189; vars: 122264; clauses: 4599; decisions: 57362
iteration: 190; vars: 122902; clauses: 3233; decisions: 57634
iteration: 191; vars: 123540; clauses: 4705; decisions: 57913
iteration: 192; vars: 124178; clauses: 3333; decisions: 58189
iteration: 193; vars: 124816; clauses: 4805; decisions: 58466
iteration: 194; vars: 125454; clauses: 3430; decisions: 58739
iteration: 195; vars: 126092; clauses: 4902; decisions: 59015
iteration: 196; vars: 126730; clauses: 3500; decisions: 59288
iteration: 197; vars: 127368; clauses: 4972; decisions: 59562
iteration: 198; vars: 128006; clauses: 3602; decisions: 59832
iteration: 199; vars: 128644; clauses: 5074; decisions: 60109
iteration: 200; vars: 129282; clauses: 3697; decisions: 60384
iteration: 201; vars: 129920; clauses: 5169; decisions: 60659
iteration: 202; vars: 130558; clauses: 3804; decisions: 60931
iteration: 203; vars: 131196; clauses: 5276; decisions: 61207
iteration: 204; vars: 131834; clauses: 3904; decisions: 61475
iteration: 205; vars: 132472; clauses: 5376; decisions: 61765
iteration: 206; vars: 133110; clauses: 4003; decisions: 62038
iteration: 207; vars: 133748; clauses: 5475; decisions: 62304
iteration: 208; vars: 134386; clauses: 4095; decisions: 62570
iteration: 209; vars: 135024; clauses: 5567; decisions: 62840
iteration: 210; vars: 135662; clauses: 4139; decisions: 63110
iteration: 211; vars: 136300; clauses: 5611; decisions: 63373
iteration: 212; vars: 136938; clauses: 4236; decisions: 63640
iteration: 213; vars: 137576; clauses: 5708; decisions: 63911
iteration: 214; vars: 138214; clauses: 4329; decisions: 64184
iteration: 215; vars: 138852; clauses: 5801; decisions: 64455
iteration: 216; vars: 139490; clauses: 4421; decisions: 64726
iteration: 217; vars: 140128; clauses: 5893; decisions: 65002
iteration: 218; vars: 140766; clauses: 4520; decisions: 65276
iteration: 219; vars: 141404; clauses: 5992; decisions: 65550
iteration: 220; vars: 142042; clauses: 4584; decisions: 65822
iteration: 221; vars: 142680; clauses: 6056; decisions: 66095
iteration: 222; vars: 143318; clauses: 4684; decisions: 66366
iteration: 223; vars: 143956; clauses: 6156; decisions: 66637
iteration: 224; vars: 144594; clauses: 4792; decisions: 66906
iteration: 225; vars: 145232; clauses: 6264; decisions: 67183
iteration: 226; vars: 145870; clauses: 4874; decisions: 67457
iteration: 227; vars: 146508; clauses: 6346; decisions: 67732
iteration: 228; vars: 147146; clauses: 4974; decisions: 68004
iteration: 229; vars: 147784; clauses: 6446; decisions: 68279
iteration: 230; vars: 148422; clauses: 5082; decisions: 68551
iteration: 231; vars: 149060; clauses: 6554; decisions: 68824
iteration: 232; vars: 149698; clauses: 5132; decisions: 69094
iteration: 233; vars: 150336; clauses: 6604; decisions: 69370
iteration: 234; vars: 150974; clauses: 5240; decisions: 69644
iteration: 235; vars: 151612; clauses: 6712; decisions: 69911
iteration: 236; vars: 152250; clauses: 5321; decisions: 70179
iteration: 237; vars: 152888; clauses: 6793; decisions: 70452
iteration: 238; vars: 153526; clauses: 5412; decisions: 70725
iteration: 239; vars: 154164; clauses: 6884; decisions: 70990
iteration: 240; vars: 154802; clauses: 5486; decisions: 71261
iteration: 241; vars: 155440; clauses: 6958; decisions: 71524
