inputs=80 keys=160 outputs=1 gates=320
iteration: 1; vars: 2320; clauses: 2068; decisions: 354
iteration: 66; vars: 43790; clauses: 3213; decisions: 19004
iteration: 67; vars: 44428; clauses: 1725; decisions: 19368
iteration: 68; vars: 45066; clauses: 3283; decisions: 19729
iteration: 69; vars: 45704; clauses: 1775; decisions: 20093
iteration: 70; vars: 46342; clauses: 3333; decisions: 20454
iteration: 71; vars: 46980; clauses: 1814; decisions: 20819
iteration: 72; vars: 47618; clauses: 3372; decisions: 21181
iteration: 73; vars: 48256; clauses: 1752; decisions: 21545
iteration: 74; vars: 48894; clauses: 3310; decisions: 21907
iteration: 75; vars: 49532; clauses: 1754; decisions: 22269
iteration: 76; vars: 50170; clauses: 3312; decisions: 22628
iteration: 77; vars: 50808; clauses: 1726; decisions: 22992
iteration: 78; vars: 51446; clauses: 3284; decisions: 23352
iteration: 79; vars: 52084; clauses: 1636; decisions: 23716
iteration: 80; vars: 52722; clauses: 3194; decisions: 24077
iteration: 81; vars: 53360; clauses: 1655; decisions: 24440
iteration: 82; vars: 53998; clauses: 3213; decisions: 24801
iteration: 83; vars: 54636; clauses: 1689; decisions: 25163
iteration: 84; vars: 55274; clauses: 1580; decisions: 25525
iteration: 85; vars: 55912; clauses: 3136; decisions: 25879
iteration: 86; vars: 56550; clauses: 1610; decisions: 26215
iteration: 87; vars: 57188; clauses: 3142; decisions: 26550
iteration: 88; vars: 57826; clauses: 1672; decisions: 26953
iteration: 89; vars: 58464; clauses: 1522; decisions: 27300
iteration: 90; vars: 59102; clauses: 1590; decisions: 27638
iteration: 91; vars: 59740; clauses: 1592; decisions: 27973
iteration: 92; vars: 60378; clauses: 1592; decisions: 28310
iteration: 93; vars: 61016; clauses: 1658; decisions: 28639
iteration: 94; vars: 61654; clauses: 1719; decisions: 28970
iteration: 95; vars: 62292; clauses: 1780; decisions: 29300
iteration: 96; vars: 62930; clauses: 1779; decisions: 29622
iteration: 97; vars: 63568; clauses: 1838; decisions: 29936
iteration: 98; vars: 64206; clauses: 1835; decisions: 30257
iteration: 99; vars: 64844; clauses: 1836; decisions: 30570
iteration: 100; vars: 65482; clauses: 1830; decisions: 30894
iteration: 101; vars: 66120; clauses: 1886; decisions: 31210
iteration: 102; vars: 66758; clauses: 1880; decisions: 31536
iteration: 103; vars: 67396; clauses: 1880; decisions: 31864
