inputs=32 keys=64 outputs=1 gates=128
iteration: 1; vars: 928; clauses: 822; decisions: 154
iteration: 138; vars: 35726; clauses: 1764; decisions: 21364
iteration: 139; vars: 35980; clauses: 840; decisions: 21504
iteration: 140; vars: 36234; clauses: 854; decisions: 21642
iteration: 141; vars: 36488; clauses: 805; decisions: 21783
iteration: 142; vars: 36742; clauses: 1415; decisions: 21918
iteration: 143; vars: 36996; clauses: 687; decisions: 22057
iteration: 144; vars: 37250; clauses: 708; decisions: 22198
iteration: 145; vars: 37504; clauses: 732; decisions: 22335
iteration: 146; vars: 37758; clauses: 717; decisions: 22473
iteration: 147; vars: 38012; clauses: 696; decisions: 22604
iteration: 148; vars: 38266; clauses: 732; decisions: 22731
iteration: 149; vars: 38520; clauses: 736; decisions: 22854
iteration: 150; vars: 38774; clauses: 749; decisions: 22983
iteration: 151; vars: 39028; clauses: 767; decisions: 23105
iteration: 152; vars: 39282; clauses: 746; decisions: 23231
iteration: 153; vars: 39536; clauses: 777; decisions: 23352
iteration: 154; vars: 39790; clauses: 764; decisions: 23480
iteration: 155; vars: 40044; clauses: 750; decisions: 23592
iteration: 156; vars: 40298; clauses: 751; decisions: 23707
iteration: 157; vars: 40552; clauses: 763; decisions: 23817
iteration: 158; vars: 40806; clauses: 762; decisions: 23949
iteration: 159; vars: 41060; clauses: 790; decisions: 24077
iteration: 160; vars: 41314; clauses: 772; decisions: 24200
iteration: 161; vars: 41568; clauses: 711; decisions: 24321
iteration: 162; vars: 41822; clauses: 707; decisions: 24454
iteration: 163; vars: 42076; clauses: 653; decisions: 24597
iteration: 164; vars: 42330; clauses: 664; decisions: 24729
iteration: 165; vars: 42584; clauses: 649; decisions: 24867
iteration: 166; vars: 42838; clauses: 629; decisions: 25006
iteration: 167; vars: 43092; clauses: 587; decisions: 25134
iteration: 168; vars: 43346; clauses: 588; decisions: 25268
iteration: 169; vars: 43600; clauses: 608; decisions: 25407
iteration: 170; vars: 43854; clauses: 614; decisions: 25535
iteration: 171; vars: 44108; clauses: 634; decisions: 25672
iteration: 172; vars: 44362; clauses: 668; decisions: 25801
iteration: 173; vars: 44616; clauses: 656; decisions: 25938
iteration: 174; vars: 44870; clauses: 672; decisions: 26090
iteration: 175; vars: 45124; clauses: 624; decisions: 26226
iteration: 176; vars: 45378; clauses: 605; decisions: 26364
iteration: 177; vars: 45632; clauses: 649; decisions: 26505
iteration: 178; vars: 45886; clauses: 671; decisions: 26633
iteration: 179; vars: 46140; clauses: 632; decisions: 26772
iteration: 180; vars: 46394; clauses: 641; decisions: 26908
iteration: 181; vars: 46648; clauses: 641; decisions: 27048
iteration: 182; vars: 46902; clauses: 656; decisions: 27182
iteration: 183; vars: 47156; clauses: 676; decisions: 27325
iteration: 184; vars: 47410; clauses: 621; decisions: 27465
iteration: 185; vars: 47664; clauses: 652; decisions: 27605
iteration: 186; vars: 47918; clauses: 741; decisions: 27766
iteration: 187; vars: 48172; clauses: 678; decisions: 27903
iteration: 188; vars: 48426; clauses: 676; decisions: 28058
iteration: 189; vars: 48680; clauses: 762; decisions: 28220
iteration: 190; vars: 48934; clauses: 687; decisions: 28355
iteration: 191; vars: 49188; clauses: 659; decisions: 28478
iteration: 192; vars: 49442; clauses: 735; decisions: 28620
iteration: 193; vars: 49696; clauses: 679; decisions: 28750
iteration: 194; vars: 49950; clauses: 681; decisions: 28873
iteration: 195; vars: 50204; clauses: 722; decisions: 28997
iteration: 196; vars: 50458; clauses: 711; decisions: 29119
iteration: 197; vars: 50712; clauses: 717; decisions: 29238
iteration: 198; vars: 50966; clauses: 736; decisions: 29352
iteration: 199; vars: 51220; clauses: 727; decisions: 29462
iteration: 200; vars: 51474; clauses: 729; decisions: 29564
iteration: 201; vars: 51728; clauses: 807; decisions: 29688
iteration: 202; vars: 51982; clauses: 765; decisions: 29784
iteration: 203; vars: 52236; clauses: 763; decisions: 29881
iteration: 204; vars: 52490; clauses: 761; decisions: 29980
iteration: 205; vars: 52744; clauses: 761; decisions: 30077
iteration: 206; vars: 52998; clauses: 769; decisions: 30191
iteration: 207; vars: 53252; clauses: 809; decisions: 30330
iteration: 208; vars: 53506; clauses: 780; decisions: 30466
iteration: 209; vars: 53760; clauses: 722; decisions: 30583
iteration: 210; vars: 54014; clauses: 795; decisions: 30727
iteration: 211; vars: 54268; clauses: 782; decisions: 30844
iteration: 212; vars: 54522; clauses: 797; decisions: 30981
iteration: 213; vars: 54776; clauses: 765; decisions: 31098
iteration: 214; vars: 55030; clauses: 772; decisions: 31230
iteration: 215; vars: 55284; clauses: 743; decisions: 31346
iteration: 216; vars: 55538; clauses: 775; decisions: 31472
iteration: 217; vars: 55792; clauses: 740; decisions: 31587
iteration: 218; vars: 56046; clauses: 727; decisions: 31718
iteration: 219; vars: 56300; clauses: 776; decisions: 31852
iteration: 220; vars: 56554; clauses: 785; decisions: 31976
iteration: 221; vars: 56808; clauses: 797; decisions: 32105
iteration: 222; vars: 57062; clauses: 815; decisions: 32226
iteration: 223; vars: 57316; clauses: 1423; decisions: 32341
iteration: 224; vars: 57570; clauses: 397; decisions: 32473
iteration: 225; vars: 57824; clauses: 413; decisions: 32604
iteration: 226; vars: 58078; clauses: 413; decisions: 32730
iteration: 227; vars: 58332; clauses: 362; decisions: 32846
iteration: 228; vars: 58586; clauses: 374; decisions: 32962
iteration: 229; vars: 58840; clauses: 384; decisions: 33077
iteration: 230; vars: 59094; clauses: 388; decisions: 33190
iteration: 231; vars: 59348; clauses: 388; decisions: 33304
iteration: 232; vars: 59602; clauses: 304; decisions: 33411
iteration: 233; vars: 59856; clauses: 312; decisions: 33509
iteration: 234; vars: 60110; clauses: 314; decisions: 33608
iteration: 235; vars: 60364; clauses: 316; decisions: 33706
iteration: 236; vars: 60618; clauses: 285; decisions: 33797
iteration: 237; vars: 60872; clauses: 779; decisions: 33875
iteration: 238; vars: 61126; clauses: 253; decisions: 33955
iteration: 239; vars: 61380; clauses: 257; decisions: 34033
iteration: 240; vars: 61634; clauses: 257; decisions: 34111
iteration: 241; vars: 61888; clauses: 218; decisions: 34180
iteration: 242; vars: 62142; clauses: 670; decisions: 34182
finished solver loop. fail_count = 0
key=0101000010101011111001010111000100000010000010000000000000000110
iteration=242; backbones_count=0; cube_count=154264; cpu_time=3.78742; maxrss=7.09375
