inputs=80 keys=160 outputs=1 gates=320
iteration: 1; vars: 2320; clauses: 2017; decisions: 397
iteration: 137; vars: 89088; clauses: 1178; decisions: 47600
iteration: 138; vars: 89726; clauses: 1140; decisions: 47879
iteration: 139; vars: 90364; clauses: 1091; decisions: 48158
iteration: 140; vars: 91002; clauses: 1095; decisions: 48436
iteration: 141; vars: 91640; clauses: 1096; decisions: 48713
iteration: 142; vars: 92278; clauses: 1064; decisions: 48994
iteration: 143; vars: 92916; clauses: 1014; decisions: 49274
iteration: 144; vars: 93554; clauses: 930; decisions: 49554
iteration: 145; vars: 94192; clauses: 890; decisions: 49834
iteration: 146; vars: 94830; clauses: 890; decisions: 50114
iteration: 147; vars: 95468; clauses: 892; decisions: 50393
iteration: 148; vars: 96106; clauses: 894; decisions: 50672
iteration: 149; vars: 96744; clauses: 896; decisions: 50951
iteration: 150; vars: 97382; clauses: 898; decisions: 51230
iteration: 151; vars: 98020; clauses: 900; decisions: 51508
iteration: 152; vars: 98658; clauses: 898; decisions: 51788
iteration: 153; vars: 99296; clauses: 900; decisions: 52067
iteration: 154; vars: 99934; clauses: 902; decisions: 52345
iteration: 155; vars: 100572; clauses: 898; decisions: 52623
iteration: 156; vars: 101210; clauses: 898; decisions: 52901
iteration: 157; vars: 101848; clauses: 900; decisions: 53179
iteration: 158; vars: 102486; clauses: 902; decisions: 53456
iteration: 159; vars: 103124; clauses: 898; decisions: 53770
iteration: 160; vars: 103762; clauses: 900; decisions: 54047
iteration: 161; vars: 104400; clauses: 892; decisions: 54326
iteration: 162; vars: 105038; clauses: 892; decisions: 54605
iteration: 163; vars: 105676; clauses: 888; decisions: 54883
iteration: 164; vars: 106314; clauses: 888; decisions: 55161
iteration: 165; vars: 106952; clauses: 890; decisions: 55439
iteration: 166; vars: 107590; clauses: 890; decisions: 55716
iteration: 167; vars: 108228; clauses: 892; decisions: 55992
iteration: 168; vars: 108866; clauses: 870; decisions: 56305
iteration: 169; vars: 109504; clauses: 871; decisions: 56581
iteration: 170; vars: 110142; clauses: 872; decisions: 56856
iteration: 171; vars: 110780; clauses: 862; decisions: 57130
iteration: 172; vars: 111418; clauses: 848; decisions: 57408
iteration: 173; vars: 112056; clauses: 852; decisions: 57676
iteration: 174; vars: 112694; clauses: 816; decisions: 57940
iteration: 175; vars: 113332; clauses: 818; decisions: 58187
iteration: 176; vars: 113970; clauses: 822; decisions: 58427
iteration: 177; vars: 114608; clauses: 826; decisions: 58696
iteration: 178; vars: 115246; clauses: 820; decisions: 58932
iteration: 179; vars: 115884; clauses: 820; decisions: 59195
iteration: 180; vars: 116522; clauses: 814; decisions: 59455
iteration: 181; vars: 117160; clauses: 802; decisions: 59712
iteration: 182; vars: 117798; clauses: 771; decisions: 59947
iteration: 183; vars: 118436; clauses: 771; decisions: 60201
iteration: 184; vars: 119074; clauses: 744; decisions: 60451
iteration: 185; vars: 119712; clauses: 743; decisions: 60697
iteration: 186; vars: 120350; clauses: 720; decisions: 60938
iteration: 187; vars: 120988; clauses: 758; decisions: 61158
iteration: 188; vars: 121626; clauses: 758; decisions: 61399
iteration: 189; vars: 122264; clauses: 761; decisions: 61635
iteration: 190; vars: 122902; clauses: 799; decisions: 61871
iteration: 191; vars: 123540; clauses: 716; decisions: 62084
iteration: 192; vars: 124178; clauses: 716; decisions: 62314
iteration: 193; vars: 124816; clauses: 718; decisions: 62543
iteration: 194; vars: 125454; clauses: 730; decisions: 62772
iteration: 195; vars: 126092; clauses: 730; decisions: 62984
iteration: 196; vars: 126730; clauses: 730; decisions: 63212
iteration: 197; vars: 127368; clauses: 740; decisions: 63440
iteration: 198; vars: 128006; clauses: 750; decisions: 63667
iteration: 199; vars: 128644; clauses: 705; decisions: 63876
iteration: 200; vars: 129282; clauses: 717; decisions: 64078
iteration: 201; vars: 129920; clauses: 719; decisions: 64286
iteration: 202; vars: 130558; clauses: 718; decisions: 64490
iteration: 203; vars: 131196; clauses: 667; decisions: 64698
iteration: 204; vars: 131834; clauses: 677; decisions: 64901
iteration: 205; vars: 132472; clauses: 677; decisions: 65110
iteration: 206; vars: 133110; clauses: 679; decisions: 65319
iteration: 207; vars: 133748; clauses: 687; decisions: 65527
iteration: 208; vars: 134386; clauses: 687; decisions: 65736
iteration: 209; vars: 135024; clauses: 696; decisions: 65939
iteration: 210; vars: 135662; clauses: 695; decisions: 66142
iteration: 211; vars: 136300; clauses: 692; decisions: 66344
iteration: 212; vars: 136938; clauses: 683; decisions: 66548
iteration: 213; vars: 137576; clauses: 689; decisions: 66751
iteration: 214; vars: 138214; clauses: 688; decisions: 66954
iteration: 215; vars: 138852; clauses: 689; decisions: 67156
iteration: 216; vars: 139490; clauses: 685; decisions: 67358
iteration: 217; vars: 140128; clauses: 693; decisions: 67560
iteration: 218; vars: 140766; clauses: 693; decisions: 67762
iteration: 219; vars: 141404; clauses: 691; decisions: 67963
iteration: 220; vars: 142042; clauses: 691; decisions: 68168
iteration: 221; vars: 142680; clauses: 697; decisions: 68371
iteration: 222; vars: 143318; clauses: 695; decisions: 68574
iteration: 223; vars: 143956; clauses: 694; decisions: 68776
iteration: 224; vars: 144594; clauses: 692; decisions: 68979
iteration: 225; vars: 145232; clauses: 698; decisions: 69181
iteration: 226; vars: 145870; clauses: 695; decisions: 69383
iteration: 227; vars: 146508; clauses: 698; decisions: 69584
iteration: 228; vars: 147146; clauses: 693; decisions: 69787
iteration: 229; vars: 147784; clauses: 701; decisions: 69989
iteration: 230; vars: 148422; clauses: 698; decisions: 70191
iteration: 231; vars: 149060; clauses: 699; decisions: 70392
iteration: 232; vars: 149698; clauses: 698; decisions: 70594
iteration: 233; vars: 150336; clauses: 704; decisions: 70795
iteration: 234; vars: 150974; clauses: 702; decisions: 70996
iteration: 235; vars: 151612; clauses: 704; decisions: 71196
iteration: 236; vars: 152250; clauses: 698; decisions: 71401
iteration: 237; vars: 152888; clauses: 610; decisions: 71585
iteration: 238; vars: 153526; clauses: 610; decisions: 71776
iteration: 239; vars: 154164; clauses: 612; decisions: 71963
iteration: 240; vars: 154802; clauses: 598; decisions: 72160
iteration: 241; vars: 155440; clauses: 606; decisions: 72343
iteration: 242; vars: 156078; clauses: 606; decisions: 72526
iteration: 243; vars: 156716; clauses: 608; decisions: 72708
iteration: 244; vars: 157354; clauses: 610; decisions: 72891
iteration: 245; vars: 157992; clauses: 608; decisions: 73073
iteration: 246; vars: 158630; clauses: 610; decisions: 73255
iteration: 247; vars: 159268; clauses: 610; decisions: 73436
iteration: 248; vars: 159906; clauses: 600; decisions: 73619
iteration: 249; vars: 160544; clauses: 608; decisions: 73800
iteration: 250; vars: 161182; clauses: 610; decisions: 73982
iteration: 251; vars: 161820; clauses: 610; decisions: 74163
iteration: 252; vars: 162458; clauses: 612; decisions: 74345
iteration: 253; vars: 163096; clauses: 610; decisions: 74525
iteration: 254; vars: 163734; clauses: 604; decisions: 74705
iteration: 255; vars: 164372; clauses: 612; decisions: 74884
iteration: 256; vars: 165010; clauses: 614; decisions: 75069
iteration: 257; vars: 165648; clauses: 590; decisions: 75243
iteration: 258; vars: 166286; clauses: 592; decisions: 75424
iteration: 259; vars: 166924; clauses: 596; decisions: 75605
iteration: 260; vars: 167562; clauses: 563; decisions: 75780
iteration: 261; vars: 168200; clauses: 553; decisions: 75953
iteration: 262; vars: 168838; clauses: 545; decisions: 76120
iteration: 263; vars: 169476; clauses: 544; decisions: 76287
iteration: 264; vars: 170114; clauses: 545; decisions: 76453
iteration: 265; vars: 170752; clauses: 535; decisions: 76619
iteration: 266; vars: 171390; clauses: 535; decisions: 76784
iteration: 267; vars: 172028; clauses: 535; decisions: 76947
iteration: 268; vars: 172666; clauses: 525; decisions: 76949
finished solver loop. fail_count = 0
key=0101101101000010000011010111110001000011011011100100101100010100011110111011100100000000000000000000000000000000000000000000000000000000000000000000000000000010
iteration=268; backbones_count=0; cube_count=429092; cpu_time=6.68598; maxrss=15.4727
