inputs=32 keys=64 outputs=1 gates=128
iteration: 1; vars: 928; clauses: 817; decisions: 158
iteration: 89; vars: 23280; clauses: 337; decisions: 9885
iteration: 90; vars: 23534; clauses: 339; decisions: 9969
iteration: 91; vars: 23788; clauses: 333; decisions: 10055
iteration: 92; vars: 24042; clauses: 333; decisions: 10138
iteration: 93; vars: 24296; clauses: 321; decisions: 10227
iteration: 94; vars: 24550; clauses: 327; decisions: 10313
iteration: 95; vars: 24804; clauses: 327; decisions: 10401
iteration: 96; vars: 25058; clauses: 329; decisions: 10486
iteration: 97; vars: 25312; clauses: 329; decisions: 10574
iteration: 98; vars: 25566; clauses: 333; decisions: 10660
iteration: 99; vars: 25820; clauses: 333; decisions: 10749
iteration: 100; vars: 26074; clauses: 333; decisions: 10836
iteration: 101; vars: 26328; clauses: 337; decisions: 10925
iteration: 102; vars: 26582; clauses: 337; decisions: 11011
iteration: 103; vars: 26836; clauses: 343; decisions: 11100
iteration: 104; vars: 27090; clauses: 345; decisions: 11184
iteration: 105; vars: 27344; clauses: 343; decisions: 11280
iteration: 106; vars: 27598; clauses: 339; decisions: 11364
iteration: 107; vars: 27852; clauses: 339; decisions: 11450
iteration: 108; vars: 28106; clauses: 345; decisions: 11539
iteration: 109; vars: 28360; clauses: 345; decisions: 11624
iteration: 110; vars: 28614; clauses: 347; decisions: 11711
iteration: 111; vars: 28868; clauses: 353; decisions: 11795
iteration: 112; vars: 29122; clauses: 353; decisions: 11882
iteration: 113; vars: 29376; clauses: 357; decisions: 11966
iteration: 114; vars: 29630; clauses: 357; decisions: 12054
iteration: 115; vars: 29884; clauses: 357; decisions: 12140
iteration: 116; vars: 30138; clauses: 361; decisions: 12223
iteration: 117; vars: 30392; clauses: 363; decisions: 12307
iteration: 118; vars: 30646; clauses: 353; decisions: 12394
iteration: 119; vars: 30900; clauses: 355; decisions: 12477
iteration: 120; vars: 31154; clauses: 357; decisions: 12560
iteration: 121; vars: 31408; clauses: 355; decisions: 12651
iteration: 122; vars: 31662; clauses: 359; decisions: 12737
iteration: 123; vars: 31916; clauses: 238; decisions: 12814
iteration: 124; vars: 32170; clauses: 238; decisions: 12893
iteration: 125; vars: 32424; clauses: 702; decisions: 12970
iteration: 126; vars: 32678; clauses: 228; decisions: 12989
finished solver loop. fail_count = 0
key=0101011001011011000011000011111010011001100010100101111011000100
iteration=126; backbones_count=0; cube_count=80726; cpu_time=0.84487; maxrss=3.92578
