inputs=80 keys=160 outputs=1 gates=320
iteration: 1; vars: 2320; clauses: 2082; decisions: 397
iteration: 55; vars: 36772; clauses: 1271; decisions: 25393
iteration: 56; vars: 37410; clauses: 1196; decisions: 25753
iteration: 57; vars: 38048; clauses: 1126; decisions: 26112
iteration: 58; vars: 38686; clauses: 1296; decisions: 26657
iteration: 59; vars: 39324; clauses: 1115; decisions: 26972
iteration: 60; vars: 39962; clauses: 1169; decisions: 27287
iteration: 61; vars: 40600; clauses: 1210; decisions: 27600
iteration: 62; vars: 41238; clauses: 1193; decisions: 27915
iteration: 63; vars: 41876; clauses: 1156; decisions: 28226
iteration: 64; vars: 42514; clauses: 1278; decisions: 28533
iteration: 65; vars: 43152; clauses: 1245; decisions: 28839
iteration: 66; vars: 43790; clauses: 1281; decisions: 29146
iteration: 67; vars: 44428; clauses: 1339; decisions: 29452
iteration: 68; vars: 45066; clauses: 1354; decisions: 29757
iteration: 69; vars: 45704; clauses: 1334; decisions: 30063
iteration: 70; vars: 46342; clauses: 1491; decisions: 30414
iteration: 71; vars: 46980; clauses: 1390; decisions: 30718
iteration: 72; vars: 47618; clauses: 1389; decisions: 31022
iteration: 73; vars: 48256; clauses: 1147; decisions: 31318
iteration: 74; vars: 48894; clauses: 1089; decisions: 31614
iteration: 75; vars: 49532; clauses: 1103; decisions: 31890
iteration: 76; vars: 50170; clauses: 1102; decisions: 32176
iteration: 77; vars: 50808; clauses: 1059; decisions: 32459
iteration: 78; vars: 51446; clauses: 1042; decisions: 32739
iteration: 79; vars: 52084; clauses: 984; decisions: 33009
iteration: 80; vars: 52722; clauses: 988; decisions: 33286
iteration: 81; vars: 53360; clauses: 1009; decisions: 33560
iteration: 82; vars: 53998; clauses: 976; decisions: 33824
iteration: 83; vars: 54636; clauses: 1013; decisions: 34088
iteration: 84; vars: 55274; clauses: 990; decisions: 34352
iteration: 85; vars: 55912; clauses: 1129; decisions: 34617
iteration: 86; vars: 56550; clauses: 1167; decisions: 34881
iteration: 87; vars: 57188; clauses: 1115; decisions: 35140
iteration: 88; vars: 57826; clauses: 1208; decisions: 35399
iteration: 89; vars: 58464; clauses: 1234; decisions: 35663
iteration: 90; vars: 59102; clauses: 1195; decisions: 35928
iteration: 91; vars: 59740; clauses: 1227; decisions: 36188
iteration: 92; vars: 60378; clauses: 1259; decisions: 36452
iteration: 93; vars: 61016; clauses: 1290; decisions: 36714
iteration: 94; vars: 61654; clauses: 1289; decisions: 36976
iteration: 95; vars: 62292; clauses: 1263; decisions: 37237
iteration: 96; vars: 62930; clauses: 1237; decisions: 37499
iteration: 97; vars: 63568; clauses: 1235; decisions: 37760
iteration: 98; vars: 64206; clauses: 1245; decisions: 38024
iteration: 99; vars: 64844; clauses: 1164; decisions: 38286
iteration: 100; vars: 65482; clauses: 1218; decisions: 38579
iteration: 101; vars: 66120; clauses: 1144; decisions: 38843
iteration: 102; vars: 66758; clauses: 1130; decisions: 39104
iteration: 103; vars: 67396; clauses: 1112; decisions: 39365
iteration: 104; vars: 68034; clauses: 1056; decisions: 39628
iteration: 105; vars: 68672; clauses: 1007; decisions: 39889
iteration: 106; vars: 69310; clauses: 1019; decisions: 40150
iteration: 107; vars: 69948; clauses: 1018; decisions: 40411
iteration: 108; vars: 70586; clauses: 1017; decisions: 40672
iteration: 109; vars: 71224; clauses: 1108; decisions: 40932
iteration: 110; vars: 71862; clauses: 1102; decisions: 41192
iteration: 111; vars: 72500; clauses: 1096; decisions: 41456
iteration: 112; vars: 73138; clauses: 1139; decisions: 41719
iteration: 113; vars: 73776; clauses: 1145; decisions: 41981
iteration: 114; vars: 74414; clauses: 1171; decisions: 42243
iteration: 115; vars: 75052; clauses: 1243; decisions: 42507
iteration: 116; vars: 75690; clauses: 1230; decisions: 42764
iteration: 117; vars: 76328; clauses: 1218; decisions: 43022
iteration: 118; vars: 76966; clauses: 1345; decisions: 43307
iteration: 119; vars: 77604; clauses: 1246; decisions: 43568
iteration: 120; vars: 78242; clauses: 1245; decisions: 43828
iteration: 121; vars: 78880; clauses: 1346; decisions: 44110
iteration: 122; vars: 79518; clauses: 1277; decisions: 44369
iteration: 123; vars: 80156; clauses: 1274; decisions: 44631
iteration: 124; vars: 80794; clauses: 1435; decisions: 44914
iteration: 125; vars: 81432; clauses: 1396; decisions: 45175
iteration: 126; vars: 82070; clauses: 1415; decisions: 45434
iteration: 127; vars: 82708; clauses: 1482; decisions: 45720
iteration: 128; vars: 83346; clauses: 1392; decisions: 45979
iteration: 129; vars: 83984; clauses: 1401; decisions: 46237
iteration: 130; vars: 84622; clauses: 1401; decisions: 46495
iteration: 131; vars: 85260; clauses: 1399; decisions: 46753
iteration: 132; vars: 85898; clauses: 1367; decisions: 47011
iteration: 133; vars: 86536; clauses: 1415; decisions: 47268
iteration: 134; vars: 87174; clauses: 1416; decisions: 47525
iteration: 135; vars: 87812; clauses: 1427; decisions: 47780
iteration: 136; vars: 88450; clauses: 1483; decisions: 48037
iteration: 137; vars: 89088; clauses: 1435; decisions: 48292
iteration: 138; vars: 89726; clauses: 1421; decisions: 48547
iteration: 139; vars: 90364; clauses: 1511; decisions: 48813
iteration: 140; vars: 91002; clauses: 1398; decisions: 49074
iteration: 141; vars: 91640; clauses: 1334; decisions: 49335
iteration: 142; vars: 92278; clauses: 1349; decisions: 49587
iteration: 143; vars: 92916; clauses: 1357; decisions: 49838
iteration: 144; vars: 93554; clauses: 1339; decisions: 50121
iteration: 145; vars: 94192; clauses: 1408; decisions: 50373
iteration: 146; vars: 94830; clauses: 1378; decisions: 50622
iteration: 147; vars: 95468; clauses: 1377; decisions: 50865
iteration: 148; vars: 96106; clauses: 1459; decisions: 51109
iteration: 149; vars: 96744; clauses: 1488; decisions: 51355
iteration: 150; vars: 97382; clauses: 1485; decisions: 51600
iteration: 151; vars: 98020; clauses: 1486; decisions: 51850
iteration: 152; vars: 98658; clauses: 1514; decisions: 52096
iteration: 153; vars: 99296; clauses: 1508; decisions: 52346
iteration: 154; vars: 99934; clauses: 1594; decisions: 52649
iteration: 155; vars: 100572; clauses: 1531; decisions: 52899
iteration: 156; vars: 101210; clauses: 1567; decisions: 53145
iteration: 157; vars: 101848; clauses: 1729; decisions: 53411
iteration: 158; vars: 102486; clauses: 1690; decisions: 53659
iteration: 159; vars: 103124; clauses: 1697; decisions: 53910
iteration: 160; vars: 103762; clauses: 1799; decisions: 54159
iteration: 161; vars: 104400; clauses: 1801; decisions: 54408
iteration: 162; vars: 105038; clauses: 1791; decisions: 54654
iteration: 163; vars: 105676; clauses: 1768; decisions: 54905
iteration: 164; vars: 106314; clauses: 1808; decisions: 55154
iteration: 165; vars: 106952; clauses: 1841; decisions: 55401
iteration: 166; vars: 107590; clauses: 2006; decisions: 55651
iteration: 167; vars: 108228; clauses: 1934; decisions: 55901
iteration: 168; vars: 108866; clauses: 1976; decisions: 56149
iteration: 169; vars: 109504; clauses: 2020; decisions: 56396
iteration: 170; vars: 110142; clauses: 2057; decisions: 56641
iteration: 171; vars: 110780; clauses: 2060; decisions: 56893
iteration: 172; vars: 111418; clauses: 2162; decisions: 57142
iteration: 173; vars: 112056; clauses: 2131; decisions: 57390
iteration: 174; vars: 112694; clauses: 2098; decisions: 57636
iteration: 175; vars: 113332; clauses: 2193; decisions: 57889
iteration: 176; vars: 113970; clauses: 2124; decisions: 58137
iteration: 177; vars: 114608; clauses: 2154; decisions: 58384
iteration: 178; vars: 115246; clauses: 2320; decisions: 58632
iteration: 179; vars: 115884; clauses: 2227; decisions: 58881
iteration: 180; vars: 116522; clauses: 2258; decisions: 59127
iteration: 181; vars: 117160; clauses: 2306; decisions: 59373
iteration: 182; vars: 117798; clauses: 2333; decisions: 59622
iteration: 183; vars: 118436; clauses: 2370; decisions: 59869
iteration: 184; vars: 119074; clauses: 2420; decisions: 60115
iteration: 185; vars: 119712; clauses: 2438; decisions: 60359
iteration: 186; vars: 120350; clauses: 2483; decisions: 60610
iteration: 187; vars: 120988; clauses: 2533; decisions: 60859
iteration: 188; vars: 121626; clauses: 2555; decisions: 61107
iteration: 189; vars: 122264; clauses: 2580; decisions: 61353
iteration: 190; vars: 122902; clauses: 2627; decisions: 61603
iteration: 191; vars: 123540; clauses: 2673; decisions: 61852
iteration: 192; vars: 124178; clauses: 2711; decisions: 62099
iteration: 193; vars: 124816; clauses: 2756; decisions: 62344
iteration: 194; vars: 125454; clauses: 2803; decisions: 62593
iteration: 195; vars: 126092; clauses: 4131; decisions: 62824
iteration: 196; vars: 126730; clauses: 1259; decisions: 63061
iteration: 197; vars: 127368; clauses: 1256; decisions: 63298
iteration: 198; vars: 128006; clauses: 1183; decisions: 63532
iteration: 199; vars: 128644; clauses: 1144; decisions: 63764
iteration: 200; vars: 129282; clauses: 1074; decisions: 63994
iteration: 201; vars: 129920; clauses: 1076; decisions: 64222
iteration: 202; vars: 130558; clauses: 1042; decisions: 64442
iteration: 203; vars: 131196; clauses: 1066; decisions: 64661
iteration: 204; vars: 131834; clauses: 1070; decisions: 64880
iteration: 205; vars: 132472; clauses: 1070; decisions: 65099
iteration: 206; vars: 133110; clauses: 1143; decisions: 65316
iteration: 207; vars: 133748; clauses: 1167; decisions: 65534
iteration: 208; vars: 134386; clauses: 1177; decisions: 65752
iteration: 209; vars: 135024; clauses: 1235; decisions: 65971
iteration: 210; vars: 135662; clauses: 1179; decisions: 66190
iteration: 211; vars: 136300; clauses: 1197; decisions: 66409
iteration: 212; vars: 136938; clauses: 1258; decisions: 66627
iteration: 213; vars: 137576; clauses: 1187; decisions: 66845
iteration: 214; vars: 138214; clauses: 1204; decisions: 67063
iteration: 215; vars: 138852; clauses: 1279; decisions: 67313
iteration: 216; vars: 139490; clauses: 1239; decisions: 67533
iteration: 217; vars: 140128; clauses: 1235; decisions: 67753
iteration: 218; vars: 140766; clauses: 1290; decisions: 67972
iteration: 219; vars: 141404; clauses: 1276; decisions: 68190
iteration: 220; vars: 142042; clauses: 1263; decisions: 68409
iteration: 221; vars: 142680; clauses: 1337; decisions: 68628
iteration: 222; vars: 143318; clauses: 1335; decisions: 68846
iteration: 223; vars: 143956; clauses: 1320; decisions: 69063
iteration: 224; vars: 144594; clauses: 1386; decisions: 69310
iteration: 225; vars: 145232; clauses: 1286; decisions: 69528
iteration: 226; vars: 145870; clauses: 1286; decisions: 69745
iteration: 227; vars: 146508; clauses: 1335; decisions: 69962
iteration: 228; vars: 147146; clauses: 1256; decisions: 70179
iteration: 229; vars: 147784; clauses: 1172; decisions: 70394
iteration: 230; vars: 148422; clauses: 982; decisions: 70604
iteration: 231; vars: 149060; clauses: 982; decisions: 70810
iteration: 232; vars: 149698; clauses: 967; decisions: 71027
iteration: 233; vars: 150336; clauses: 970; decisions: 71231
iteration: 234; vars: 150974; clauses: 969; decisions: 71434
iteration: 235; vars: 151612; clauses: 957; decisions: 71636
iteration: 236; vars: 152250; clauses: 915; decisions: 71835
iteration: 237; vars: 152888; clauses: 900; decisions: 72027
iteration: 238; vars: 153526; clauses: 877; decisions: 72218
iteration: 239; vars: 154164; clauses: 880; decisions: 72409
iteration: 240; vars: 154802; clauses: 872; decisions: 72611
iteration: 241; vars: 155440; clauses: 879; decisions: 72803
iteration: 242; vars: 156078; clauses: 942; decisions: 72993
iteration: 243; vars: 156716; clauses: 882; decisions: 73183
iteration: 244; vars: 157354; clauses: 885; decisions: 73372
iteration: 245; vars: 157992; clauses: 882; decisions: 73560
iteration: 246; vars: 158630; clauses: 841; decisions: 73741
iteration: 247; vars: 159268; clauses: 803; decisions: 73920
iteration: 248; vars: 159906; clauses: 788; decisions: 74089
iteration: 249; vars: 160544; clauses: 786; decisions: 74258
iteration: 250; vars: 161182; clauses: 768; decisions: 74433
